station_id,station_name,lat,lon,activity_score,connectivity_score,activity_rank_pct,is_transfer_proxy,connectivity,population_within_radius,population_density_within_radius,city_average_population_density,residential_density_ratio
15th_ave_w_w_emerson_st,15th Ave W & W Emerson St,47.653673,-122.376225,0.2715873007572193,0.050986995977172794,0.6139846743295019,1,546.0,10301.29285269694,3279.0033554878596,2841.0060694208155,1.1541697818886874
15th_ave_w_w_newton_st,15th Ave W & W Newton St,47.637089,-122.376099,0.2005026418799675,0.036205444849845635,0.4190613026819923,0,388.0,7818.510239729885,2488.7091045352217,2841.0060694208155,0.8759957014250888
15th_ave_w_w_wheeler_st,15th Ave W & W Wheeler St,47.640553,-122.376213,0.2389502298545944,0.0725044438207503,0.5296934865900383,1,776.0,8566.280692011087,2726.731832092453,2841.0060694208155,0.9597768415356961
16th_ave_s_east_marginal_way_s,16th Ave S & East Marginal Way S,47.533054,-122.313259,0.07300120053085865,0.03947983908691178,0.05172413793103448,0,423.0,1798.6501322147117,572.528118869725,2841.0060694208155,0.2015230185644918
16th_ave_sw_sw_112th_st,16th Ave SW & SW 112th St,47.502731499999996,-122.355148,0.22398219452774126,0.050986995977172794,0.48227969348659006,1,546.0,8146.002115616284,2592.9530062747376,2841.0060694208155,0.9126883022827729
16th_ave_sw_sw_116th_st,16th Ave SW & SW 116th St,47.499381,-122.35518400000001,0.21607325605151806,0.05772289269342314,0.46120689655172414,1,618.0,7707.3239732364955,2453.3174167025104,2841.0060694208155,0.8635382525608819
16th_ave_sw_sw_barton_st,16th Ave SW & SW Barton St,47.521278,-122.355019,0.17568892153736912,0.011507156890261015,0.35009578544061304,0,124.0,8387.811158941058,2669.9232153336575,2841.0060694208155,0.9397808910270875
16th_ave_sw_sw_brandon_st,16th Ave SW & SW Brandon St,47.554272,-122.35477800000001,0.08151875299243823,0.018243053606511368,0.06561302681992337,0,196.0,3629.689211188036,1155.3659596957968,2841.0060694208155,0.4066749353799644
16th_ave_sw_sw_findlay_st,16th Ave SW & SW Findlay St,47.5518875,-122.35477800000001,0.09006349365234738,0.018243053606511368,0.0828544061302682,0,196.0,4016.546879486965,1278.5065800613554,2841.0060694208155,0.4500189541383132
16th_ave_sw_sw_graham_st,16th Ave SW & SW Graham St,47.546555,-122.35495,0.10016264336406833,0.017775283001216204,0.1082375478927203,0,191.0,4515.914383883126,1437.4601935495812,2841.0060694208155,0.5059687161606911
16th_ave_sw_sw_henderson_st,16th Ave SW & SW Henderson St,47.523144,-122.355003,0.2039267757132108,0.020581906632987184,0.42911877394636017,0,221.0,8725.553155327245,2777.429831762831,2841.0060694208155,0.9776219282520063
16th_ave_sw_sw_holden_st,16th Ave SW & SW Holden St,47.533476,-122.35503800000001,0.20984623645686723,0.04135092150809243,0.4425287356321839,1,443.0,7733.168050565827,2461.5438420157348,2841.0060694208155,0.8664338554255746
16th_ave_sw_sw_holly_st,16th Ave SW & SW Holly St,47.542923,-122.3549235,0.13700835076559592,0.03564412012349144,0.2193486590038314,0,382.0,4947.510729056801,1574.8415770591537,2841.0060694208155,0.5543253124342006
16th_ave_sw_sw_kenyon_st,16th Ave SW & SW Kenyon St,47.5318775,-122.355053,0.21908822862282948,0.04135092150809243,0.47174329501915707,1,443.0,8151.59333485048,2594.732746632803,2841.0060694208155,0.9133147495041363
16th_ave_sw_sw_morgan_st,16th Ave SW & SW Morgan St,47.544956,-122.354691,0.1015845807383287,0.017775283001216204,0.11063218390804598,0,191.0,4580.291689054529,1457.9521262315097,2841.0060694208155,0.5131816302415491
16th_ave_sw_sw_myrtle_st,16th Ave SW & SW Myrtle St,47.538834,-122.355103,0.13565334857706482,0.017775283001216204,0.21551724137931033,0,191.0,6122.733363118292,1948.9265599478815,2841.0060694208155,0.6859987315497715
16th_ave_sw_sw_orchard_st,16th Ave SW & SW Orchard St,47.538403,-122.354897,0.13756886379448696,0.017775283001216204,0.2231800766283525,0,191.0,6209.457089454409,1976.531579407365,2841.0060694208155,0.6957153667082142
16th_ave_sw_sw_roxbury_st_bay_5,16th Ave SW & SW Roxbury St - Bay 5,47.517849,-122.355057,0.1681173009554971,0.011507156890261015,0.3261494252873563,0,124.0,8045.010879783338,2560.806497491192,2841.0060694208155,0.9013731174510492
16th_ave_sw_sw_thistle_st,16th Ave SW & SW Thistle St,47.5282825,-122.355068,0.23518631751136448,0.04135092150809243,0.5167624521072797,1,443.0,8880.42401320061,2826.726756905688,2841.0060694208155,0.9949738535694017
16th_ave_sw_sw_trenton_st,16th Ave SW & SW Trenton St,47.5247555,-122.3550795,0.23749052446175345,0.04135092150809243,0.5225095785440613,1,443.0,8984.74550914583,2859.9333204065338,2841.0060694208155,1.0066621649244054
